id,scenario,distribution,sample_size,data_type,replicate,obs_type,parameter,mean,median,q2.5,q5,q20,q35,q65,q80,q95,q97.5
319,stable,medium,200,exponential,11,,sdlog,0.63,0.62,0.55,0.56,0.59,0.61,0.64,0.66,0.7,0.72
320,stable,medium,200,exponential,12,,sdlog,0.62,0.62,0.54,0.55,0.58,0.6,0.63,0.65,0.69,0.71
321,stable,medium,200,exponential,13,,sdlog,0.59,0.58,0.52,0.53,0.55,0.57,0.6,0.62,0.66,0.67
322,stable,medium,200,exponential,14,,sdlog,0.61,0.6,0.53,0.54,0.57,0.59,0.62,0.64,0.68,0.7
323,stable,medium,200,exponential,15,,sdlog,0.58,0.58,0.51,0.52,0.55,0.56,0.59,0.61,0.65,0.66
324,stable,medium,200,exponential,16,,sdlog,0.58,0.58,0.51,0.52,0.54,0.56,0.59,0.61,0.65,0.66
325,stable,medium,200,exponential,17,,sdlog,0.58,0.57,0.51,0.52,0.54,0.56,0.59,0.61,0.65,0.66
326,stable,medium,200,exponential,18,,sdlog,0.55,0.54,0.48,0.49,0.51,0.53,0.56,0.57,0.61,0.63
327,stable,medium,200,exponential,19,,sdlog,0.59,0.59,0.52,0.53,0.56,0.58,0.61,0.63,0.66,0.68
328,stable,medium,200,exponential,20,,sdlog,0.6,0.6,0.53,0.54,0.57,0.59,0.61,0.63,0.67,0.69
329,stable,short,200,exponential,1,,sdlog,0.36,0.36,0.32,0.33,0.34,0.35,0.37,0.38,0.41,0.41
330,stable,short,200,exponential,2,,sdlog,0.39,0.39,0.34,0.35,0.37,0.38,0.4,0.41,0.44,0.45
331,stable,short,200,exponential,3,,sdlog,0.31,0.31,0.28,0.28,0.3,0.3,0.32,0.33,0.35,0.36
332,stable,short,200,exponential,4,,sdlog,0.42,0.41,0.37,0.37,0.39,0.4,0.42,0.44,0.46,0.47
333,stable,short,200,exponential,5,,sdlog,0.36,0.36,0.32,0.32,0.34,0.35,0.37,0.38,0.4,0.41
334,stable,short,200,exponential,6,,sdlog,0.38,0.38,0.34,0.34,0.36,0.37,0.39,0.4,0.43,0.44
335,stable,short,200,exponential,7,,sdlog,0.36,0.36,0.32,0.32,0.34,0.35,0.37,0.38,0.4,0.41
336,stable,short,200,exponential,8,,sdlog,0.37,0.37,0.32,0.33,0.35,0.36,0.38,0.39,0.41,0.42
337,stable,short,200,exponential,9,,sdlog,0.37,0.37,0.32,0.33,0.35,0.36,0.38,0.39,0.41,0.42
338,stable,short,200,exponential,10,,sdlog,0.37,0.37,0.32,0.33,0.35,0.36,0.38,0.39,0.41,0.42
339,stable,short,200,exponential,11,,sdlog,0.43,0.43,0.38,0.39,0.41,0.42,0.44,0.46,0.48,0.49
340,stable,short,200,exponential,12,,sdlog,0.34,0.34,0.3,0.3,0.32,0.33,0.35,0.36,0.38,0.39
341,stable,short,200,exponential,13,,sdlog,0.34,0.34,0.3,0.3,0.32,0.33,0.35,0.36,0.38,0.39
342,stable,short,200,exponential,14,,sdlog,0.37,0.37,0.33,0.33,0.35,0.36,0.38,0.4,0.42,0.43
343,stable,short,200,exponential,15,,sdlog,0.34,0.34,0.3,0.3,0.32,0.33,0.35,0.36,0.39,0.39
344,stable,short,200,exponential,16,,sdlog,0.35,0.35,0.31,0.31,0.33,0.34,0.36,0.37,0.39,0.4
345,stable,short,200,exponential,17,,sdlog,0.36,0.36,0.31,0.32,0.34,0.35,0.37,0.38,0.4,0.41
346,stable,short,200,exponential,18,,sdlog,0.36,0.36,0.31,0.32,0.34,0.35,0.36,0.38,0.4,0.41
347,stable,short,200,exponential,19,,sdlog,0.37,0.37,0.33,0.33,0.35,0.36,0.38,0.39,0.41,0.42
348,stable,short,200,exponential,20,,sdlog,0.33,0.33,0.29,0.29,0.31,0.32,0.33,0.34,0.37,0.37
349,120 days,,834,ebola_case_study,,real-time,sdlog,0.57,0.57,0.54,0.54,0.56,0.57,0.58,0.59,0.6,0.61
350,120 days,,1032,ebola_case_study,,retrospective,sdlog,0.53,0.53,0.51,0.51,0.52,0.53,0.54,0.54,0.56,0.56
351,180 days,,3149,ebola_case_study,,real-time,sdlog,,,,,,,,,,
352,180 days,,3532,ebola_case_study,,retrospective,sdlog,,,,,,,,,,
353,240 days,,2399,ebola_case_study,,real-time,sdlog,0.58,0.58,0.56,0.56,0.57,0.58,0.58,0.59,0.6,0.6
354,240 days,,2483,ebola_case_study,,retrospective,sdlog,0.58,0.58,0.56,0.56,0.57,0.57,0.58,0.58,0.59,0.6
355,60 days,,401,ebola_case_study,,real-time,sdlog,0.46,0.46,0.43,0.43,0.45,0.46,0.47,0.48,0.5,0.5
356,60 days,,428,ebola_case_study,,retrospective,sdlog,0.49,0.49,0.45,0.45,0.47,0.48,0.49,0.5,0.52,0.53
1,early outbreak,long,10,outbreak,1,,mean,3.5e+15,26,3.8,4.4,7.5,13,65,410,45000,560000
2,early outbreak,medium,10,outbreak,1,,mean,7.4e+33,10,2.9,3.2,4.4,6.1,26,150,26000,820000
3,early outbreak,short,10,outbreak,1,,mean,1.5e+07,6.6,3.1,3.3,4.3,5.2,9.8,22,470,5700
4,late outbreak,long,10,outbreak,1,,mean,8.5e+07,8.8,3.7,4.4,6,7.3,12,20,240,1500
5,late outbreak,medium,10,outbreak,1,,mean,190000,11,5.1,5.6,7.2,8.7,14,25,180,630
6,late outbreak,short,10,outbreak,1,,mean,4.8,4.8,4.2,4.3,4.5,4.7,4.9,5.1,5.3,5.4
7,near peak,long,10,outbreak,1,,mean,4.2e+20,24,3,3.6,5.9,10,76,620,540000,4.9e+07
8,near peak,medium,10,outbreak,1,,mean,720000,6.4,4.5,4.7,5.3,5.8,7.4,10,77,700
9,near peak,short,10,outbreak,1,,mean,24,3.3,2.6,2.7,3,3.2,3.5,3.7,4.5,5
10,past peak,long,10,outbreak,1,,mean,1.2e+17,10,5.9,6.4,8.1,9.2,12,18,260,2400
11,past peak,medium,10,outbreak,1,,mean,1.7e+35,9.6,4,4.5,5.8,7.2,15,40,2500,54000
12,past peak,short,10,outbreak,1,,mean,1.1e+58,3.9,2.5,2.8,3.3,3.5,4.4,5.5,52,350
13,early outbreak,long,100,outbreak,1,,mean,5.1,4.9,4,4.1,4.4,4.7,5.2,5.6,6.8,7.4
14,early outbreak,medium,100,outbreak,1,,mean,4,4,3.6,3.6,3.8,3.9,4.1,4.2,4.4,4.6
15,early outbreak,short,100,outbreak,1,,mean,3.5,3.5,3.1,3.1,3.3,3.4,3.6,3.7,4,4.1
16,late outbreak,long,100,outbreak,1,,mean,10,9.5,7.3,7.5,8.3,8.9,10,11,14,15
17,late outbreak,medium,100,outbreak,1,,mean,6.4,6.3,5.6,5.7,6,6.2,6.5,6.7,7.2,7.4
18,late outbreak,short,100,outbreak,1,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.8,3.9,4,4.1
19,near peak,long,100,outbreak,1,,mean,7.9,7.4,5.5,5.7,6.4,6.8,8,9,12,14
20,near peak,medium,100,outbreak,1,,mean,5.8,5.7,5,5.1,5.4,5.6,5.9,6.2,6.7,6.9
21,near peak,short,100,outbreak,1,,mean,3.6,3.6,3.3,3.3,3.4,3.5,3.6,3.7,3.8,3.9
22,past peak,long,100,outbreak,1,,mean,7.9,7.7,6.4,6.6,7.1,7.4,8.1,8.7,9.9,11
23,past peak,medium,100,outbreak,1,,mean,6,6,5.3,5.4,5.7,5.8,6.2,6.4,6.8,6.9
24,past peak,short,100,outbreak,1,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.6,3.6,3.8,3.8
25,early outbreak,long,200,outbreak,1,,mean,6.5,6.2,4.9,5.1,5.6,5.9,6.7,7.2,8.8,9.5
26,early outbreak,medium,200,outbreak,1,,mean,4.7,4.7,4.1,4.2,4.4,4.5,4.8,5,5.5,5.7
27,early outbreak,short,200,outbreak,1,,mean,3.3,3.3,3.1,3.1,3.2,3.2,3.3,3.4,3.5,3.5
28,late outbreak,long,200,outbreak,1,,mean,7.9,7.8,6.6,6.8,7.3,7.6,8.2,8.6,9.4,9.7
29,late outbreak,medium,200,outbreak,1,,mean,6.5,6.5,5.9,6,6.2,6.4,6.6,6.8,7.1,7.3
30,late outbreak,short,200,outbreak,1,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
31,near peak,long,200,outbreak,1,,mean,8,7.7,6.4,6.6,7.1,7.4,8.2,8.8,10,11
32,near peak,medium,200,outbreak,1,,mean,6.6,6.5,5.7,5.8,6.1,6.3,6.7,7,7.5,7.7
33,near peak,short,200,outbreak,1,,mean,3.4,3.4,3.3,3.3,3.4,3.4,3.5,3.5,3.6,3.6
34,past peak,long,200,outbreak,1,,mean,7.8,7.7,6.6,6.8,7.2,7.5,8,8.4,9.2,9.5
35,past peak,medium,200,outbreak,1,,mean,6.6,6.5,5.9,6,6.2,6.4,6.7,6.9,7.2,7.4
36,past peak,short,200,outbreak,1,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.5,3.5,3.6,3.6
37,early outbreak,long,400,outbreak,1,,mean,6,5.9,5,5.1,5.4,5.7,6.1,6.4,7.1,7.4
38,early outbreak,medium,400,outbreak,1,,mean,4.3,4.3,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7
39,early outbreak,short,400,outbreak,1,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.6,3.7
40,late outbreak,long,400,outbreak,1,,mean,8.2,8.1,7.3,7.4,7.7,7.9,8.3,8.6,9.1,9.3
41,late outbreak,medium,400,outbreak,1,,mean,6,6,5.6,5.7,5.8,5.9,6.1,6.2,6.4,6.5
42,late outbreak,short,400,outbreak,1,,mean,3.7,3.7,3.5,3.6,3.6,3.6,3.7,3.7,3.8,3.8
43,near peak,long,400,outbreak,1,,mean,7,7,6,6.2,6.5,6.7,7.2,7.5,8.1,8.4
44,near peak,medium,400,outbreak,1,,mean,5.4,5.4,5,5.1,5.3,5.3,5.5,5.6,5.9,5.9
45,near peak,short,400,outbreak,1,,mean,3.5,3.5,3.4,3.4,3.4,3.5,3.5,3.6,3.6,3.7
46,past peak,long,400,outbreak,1,,mean,7.7,7.7,6.8,6.9,7.3,7.5,7.9,8.2,8.7,9
47,past peak,medium,400,outbreak,1,,mean,6,6,5.6,5.6,5.8,5.9,6.1,6.2,6.3,6.4
48,past peak,short,400,outbreak,1,,mean,3.5,3.5,3.4,3.4,3.5,3.5,3.5,3.6,3.6,3.7
49,decay,long,200,exponential,1,,mean,9.1,8.9,7.3,7.6,8.1,8.5,9.3,9.9,11,12
50,decay,long,200,exponential,2,,mean,9.2,9.1,7.5,7.7,8.3,8.7,9.5,10,11,12
51,decay,long,200,exponential,3,,mean,11,10,8.1,8.4,9.3,9.9,11,12,15,16
52,decay,long,200,exponential,4,,mean,7.6,7.6,6.6,6.7,7.1,7.3,7.8,8.2,8.8,9.2
53,decay,long,200,exponential,5,,mean,7.2,7.1,6.2,6.4,6.7,6.9,7.3,7.6,8.3,8.6
54,decay,long,200,exponential,6,,mean,,,,,,,,,,
55,decay,long,200,exponential,7,,mean,12,12,8.4,8.8,9.9,11,13,14,19,22
56,decay,long,200,exponential,8,,mean,9.8,9.5,7.7,8,8.6,9,10,11,12,13
57,decay,long,200,exponential,9,,mean,8.6,8.4,7,7.2,7.7,8.1,8.8,9.4,11,11
58,decay,long,200,exponential,10,,mean,7.2,7.1,6.2,6.4,6.7,6.9,7.3,7.6,8.1,8.4
59,decay,long,200,exponential,11,,mean,8.8,8.6,7.1,7.3,7.9,8.3,9.1,9.6,11,12
60,decay,long,200,exponential,12,,mean,7.9,7.8,6.7,6.8,7.2,7.5,8.1,8.5,9.4,9.9
61,decay,long,200,exponential,13,,mean,8.7,8.6,7.2,7.4,7.9,8.2,8.9,9.4,11,11
62,decay,long,200,exponential,14,,mean,7.6,7.5,6.5,6.7,7,7.3,7.8,8.1,8.9,9.2
63,decay,long,200,exponential,15,,mean,9.7,9.4,7.6,7.8,8.5,9,9.9,11,12,14
64,decay,long,200,exponential,16,,mean,8.6,8.4,7,7.2,7.7,8.1,8.8,9.3,11,11
65,decay,long,200,exponential,17,,mean,8.3,8.2,6.9,7.1,7.6,7.9,8.5,9,10,10
66,decay,long,200,exponential,18,,mean,6.6,6.6,5.7,5.8,6.2,6.4,6.8,7,7.6,7.8
67,decay,long,200,exponential,19,,mean,7.3,7.2,6.3,6.4,6.8,7,7.4,7.7,8.4,8.7
68,decay,long,200,exponential,20,,mean,8.1,8,6.8,6.9,7.4,7.7,8.3,8.7,9.7,10
69,decay,medium,200,exponential,1,,mean,6.9,6.9,6.1,6.2,6.5,6.7,7.1,7.3,7.8,8.1
70,decay,medium,200,exponential,2,,mean,6.2,6.1,5.5,5.6,5.8,6,6.3,6.5,6.9,7.1
71,decay,medium,200,exponential,3,,mean,6.3,6.3,5.8,5.8,6.1,6.2,6.4,6.6,6.9,7
72,decay,medium,200,exponential,4,,mean,6.1,6.1,5.5,5.6,5.8,6,6.2,6.4,6.8,6.9
73,decay,medium,200,exponential,5,,mean,6.2,6.2,5.7,5.8,6,6.1,6.3,6.5,6.8,6.9
74,decay,medium,200,exponential,6,,mean,5.8,5.8,5.2,5.3,5.5,5.6,5.9,6,6.4,6.5
75,decay,medium,200,exponential,7,,mean,6.1,6.1,5.4,5.5,5.8,5.9,6.2,6.4,6.7,6.9
76,decay,medium,200,exponential,8,,mean,6.6,6.6,5.9,6,6.3,6.4,6.7,6.9,7.3,7.5
77,decay,medium,200,exponential,9,,mean,6.8,6.7,6,6.1,6.4,6.6,6.9,7.2,7.6,7.9
78,decay,medium,200,exponential,10,,mean,6.5,6.5,5.9,6,6.2,6.4,6.6,6.8,7.2,7.4
79,decay,medium,200,exponential,11,,mean,6.3,6.2,5.6,5.7,6,6.1,6.4,6.6,6.9,7.1
80,decay,medium,200,exponential,12,,mean,5.8,5.8,5.3,5.3,5.6,5.7,5.9,6.1,6.4,6.5
81,decay,medium,200,exponential,13,,mean,6.2,6.2,5.6,5.7,5.9,6.1,6.4,6.5,6.8,7
82,decay,medium,200,exponential,14,,mean,6.4,6.4,5.7,5.8,6.1,6.3,6.6,6.8,7.2,7.3
83,decay,medium,200,exponential,15,,mean,5.7,5.7,5.2,5.2,5.4,5.5,5.8,5.9,6.2,6.3
84,decay,medium,200,exponential,16,,mean,5.5,5.5,5.1,5.1,5.3,5.4,5.6,5.7,6,6.1
85,decay,medium,200,exponential,17,,mean,5.6,5.5,5,5.1,5.3,5.4,5.6,5.8,6.1,6.2
86,decay,medium,200,exponential,18,,mean,6.4,6.4,5.7,5.8,6.1,6.2,6.5,6.7,7,7.2
87,decay,medium,200,exponential,19,,mean,5.4,5.4,4.9,5,5.2,5.3,5.5,5.6,5.8,5.9
88,decay,medium,200,exponential,20,,mean,5.6,5.6,5.1,5.2,5.4,5.5,5.7,5.9,6.1,6.3
89,decay,short,200,exponential,1,,mean,3.5,3.5,3.3,3.4,3.4,3.5,3.6,3.6,3.7,3.8
90,decay,short,200,exponential,2,,mean,3.5,3.5,3.3,3.3,3.4,3.4,3.5,3.6,3.6,3.7
91,decay,short,200,exponential,3,,mean,3.9,3.9,3.7,3.7,3.8,3.8,3.9,3.9,4,4
92,decay,short,200,exponential,4,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.8,3.8
93,decay,short,200,exponential,5,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
94,decay,short,200,exponential,6,,mean,3.8,3.8,3.6,3.6,3.7,3.8,3.8,3.9,4,4
95,decay,short,200,exponential,7,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.8
96,decay,short,200,exponential,8,,mean,3.8,3.8,3.6,3.6,3.7,3.7,3.8,3.9,3.9,4
97,decay,short,200,exponential,9,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
98,decay,short,200,exponential,10,,mean,3.9,3.9,3.7,3.7,3.8,3.9,4,4,4.1,4.2
99,decay,short,200,exponential,11,,mean,3.6,3.6,3.4,3.4,3.5,3.5,3.6,3.7,3.7,3.8
100,decay,short,200,exponential,12,,mean,3.6,3.6,3.5,3.5,3.6,3.6,3.7,3.7,3.8,3.8
101,decay,short,200,exponential,13,,mean,3.7,3.7,3.5,3.6,3.6,3.7,3.8,3.8,3.9,3.9
102,decay,short,200,exponential,14,,mean,3.9,3.9,3.6,3.7,3.8,3.8,3.9,4,4.1,4.1
103,decay,short,200,exponential,15,,mean,3.7,3.7,3.5,3.5,3.6,3.6,3.7,3.8,3.9,3.9
104,decay,short,200,exponential,16,,mean,3.6,3.6,3.3,3.4,3.5,3.5,3.6,3.7,3.8,3.8
105,decay,short,200,exponential,17,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
106,decay,short,200,exponential,18,,mean,3.8,3.8,3.5,3.6,3.7,3.7,3.8,3.9,4,4
107,decay,short,200,exponential,19,,mean,3.5,3.5,3.3,3.4,3.5,3.5,3.6,3.6,3.7,3.8
108,decay,short,200,exponential,20,,mean,3.7,3.7,3.4,3.5,3.6,3.6,3.7,3.7,3.8,3.9
109,fast decay,long,200,exponential,1,,mean,9.3,8.9,7.1,7.2,7.9,8.4,9.5,10,13,14
110,fast decay,long,200,exponential,2,,mean,12,11,8,8.3,9.4,10,12,14,19,23
111,fast decay,long,200,exponential,3,,mean,9.6,9.2,7.3,7.6,8.3,8.7,9.7,11,13,15
112,fast decay,long,200,exponential,4,,mean,,,,,,,,,,
113,fast decay,long,200,exponential,5,,mean,8,7.8,6.4,6.5,7.1,7.4,8.1,8.7,10,11
114,fast decay,long,200,exponential,6,,mean,8.6,8.5,7.3,7.5,7.9,8.3,8.8,9.2,10,11
115,fast decay,long,200,exponential,7,,mean,9,8.8,7.3,7.5,8.1,8.4,9.3,9.8,11,12
116,fast decay,long,200,exponential,8,,mean,12,11,7.9,8.3,9.2,9.9,12,13,17,20
117,fast decay,long,200,exponential,9,,mean,7.6,7.5,6.5,6.6,7.1,7.3,7.8,8.2,9,9.3
118,fast decay,long,200,exponential,10,,mean,11,10,8,8.3,9.1,9.7,11,12,15,17
119,fast decay,long,200,exponential,11,,mean,8.4,8.2,6.8,7,7.5,7.9,8.6,9.1,10,11
120,fast decay,long,200,exponential,12,,mean,9.6,9.3,7.6,7.8,8.4,8.9,9.8,10,12,13
121,fast decay,long,200,exponential,13,,mean,,,,,,,,,,
122,fast decay,long,200,exponential,14,,mean,,,,,,,,,,
123,fast decay,long,200,exponential,15,,mean,8.2,8.2,7.2,7.3,7.7,7.9,8.4,8.7,9.3,9.7
124,fast decay,long,200,exponential,16,,mean,14,13,9.7,10,11,12,14,15,20,23
125,fast decay,long,200,exponential,17,,mean,10,9.7,7.7,8,8.6,9.2,10,11,14,15
126,fast decay,long,200,exponential,18,,mean,,,,,,,,,,
127,fast decay,long,200,exponential,19,,mean,8.8,8.6,7.1,7.4,7.9,8.3,9,9.5,11,11
128,fast decay,long,200,exponential,20,,mean,8.7,8.4,7,7.2,7.7,8.1,8.9,9.4,11,12
129,fast decay,medium,200,exponential,1,,mean,6.5,6.5,5.8,5.9,6.2,6.3,6.6,6.9,7.3,7.4
130,fast decay,medium,200,exponential,2,,mean,6.4,6.4,5.7,5.8,6.1,6.2,6.5,6.7,7.1,7.3
131,fast decay,medium,200,exponential,3,,mean,5.5,5.5,4.9,5,5.2,5.4,5.7,5.8,6.2,6.3
132,fast decay,medium,200,exponential,4,,mean,6.6,6.6,6,6,6.3,6.5,6.7,6.9,7.3,7.5
133,fast decay,medium,200,exponential,5,,mean,6.2,6.1,5.5,5.6,5.8,6,6.3,6.4,6.9,7
134,fast decay,medium,200,exponential,6,,mean,6.3,6.3,5.7,5.8,6,6.1,6.4,6.5,6.9,7
135,fast decay,medium,200,exponential,7,,mean,6.6,6.5,5.8,5.9,6.2,6.4,6.7,6.9,7.3,7.6
136,fast decay,medium,200,exponential,8,,mean,6.5,6.4,5.8,5.9,6.2,6.3,6.6,6.8,7.2,7.3
137,fast decay,medium,200,exponential,9,,mean,6.5,6.5,5.9,6,6.2,6.4,6.6,6.8,7.2,7.3
138,fast decay,medium,200,exponential,10,,mean,6.5,6.5,6,6.1,6.3,6.4,6.6,6.7,7,7.1
139,fast decay,medium,200,exponential,11,,mean,6.3,6.3,5.6,5.7,6,6.1,6.4,6.6,6.9,7.1
140,fast decay,medium,200,exponential,12,,mean,6.5,6.5,5.9,5.9,6.2,6.3,6.6,6.8,7.2,7.3
141,fast decay,medium,200,exponential,13,,mean,6.2,6.1,5.5,5.6,5.9,6,6.3,6.5,6.8,6.9
142,fast decay,medium,200,exponential,14,,mean,6.8,6.7,6,6.1,6.4,6.6,6.9,7.1,7.6,7.7
143,fast decay,medium,200,exponential,15,,mean,6.2,6.1,5.4,5.5,5.8,6,6.3,6.5,7,7.3
144,fast decay,medium,200,exponential,16,,mean,7.1,7,6.4,6.5,6.7,6.9,7.2,7.4,7.7,7.9
145,fast decay,medium,200,exponential,17,,mean,6.8,6.7,5.9,6,6.4,6.6,6.9,7.2,7.8,8
146,fast decay,medium,200,exponential,18,,mean,6.3,6.3,5.7,5.8,6,6.2,6.4,6.6,6.9,7.1
147,fast decay,medium,200,exponential,19,,mean,6.8,6.8,6.1,6.2,6.5,6.6,7,7.2,7.6,7.8
148,fast decay,medium,200,exponential,20,,mean,7.1,7,6.3,6.4,6.7,6.9,7.2,7.4,7.9,8
149,fast decay,short,200,exponential,1,,mean,3.7,3.7,3.5,3.5,3.6,3.7,3.8,3.8,3.9,4
150,fast decay,short,200,exponential,2,,mean,4.1,4.1,3.9,4,4,4.1,4.2,4.2,4.3,4.3
151,fast decay,short,200,exponential,3,,mean,4,4,3.8,3.8,3.9,3.9,4,4,4.1,4.1
152,fast decay,short,200,exponential,4,,mean,3.8,3.8,3.6,3.6,3.7,3.8,3.9,4,4.1,4.1
153,fast decay,short,200,exponential,5,,mean,3.4,3.4,3.2,3.2,3.3,3.4,3.5,3.5,3.6,3.6
154,fast decay,short,200,exponential,6,,mean,3.9,3.9,3.6,3.6,3.8,3.8,3.9,4,4.1,4.2
155,fast decay,short,200,exponential,7,,mean,3.9,3.9,3.7,3.7,3.8,3.9,4,4,4.1,4.1
156,fast decay,short,200,exponential,8,,mean,3.8,3.8,3.6,3.6,3.7,3.8,3.9,3.9,4,4
157,fast decay,short,200,exponential,9,,mean,3.8,3.8,3.6,3.6,3.7,3.8,3.8,3.9,4,4
158,fast decay,short,200,exponential,10,,mean,3.9,3.9,3.7,3.7,3.8,3.9,3.9,4,4.1,4.1
159,fast decay,short,200,exponential,11,,mean,4,4,3.8,3.8,3.9,4,4,4.1,4.2,4.2
160,fast decay,short,200,exponential,12,,mean,3.8,3.8,3.6,3.7,3.7,3.8,3.8,3.9,3.9,3.9
161,fast decay,short,200,exponential,13,,mean,3.9,3.8,3.6,3.6,3.7,3.8,3.9,4,4.1,4.1
162,fast decay,short,200,exponential,14,,mean,3.6,3.6,3.4,3.4,3.5,3.6,3.7,3.7,3.8,3.9
163,fast decay,short,200,exponential,15,,mean,3.8,3.8,3.6,3.7,3.8,3.8,3.9,3.9,4,4
164,fast decay,short,200,exponential,16,,mean,3.8,3.8,3.5,3.6,3.7,3.7,3.8,3.8,3.9,4
165,fast decay,short,200,exponential,17,,mean,4.2,4.2,3.9,3.9,4.1,4.1,4.2,4.3,4.4,4.4
166,fast decay,short,200,exponential,18,,mean,4,4,3.8,3.9,4,4,4.1,4.1,4.2,4.3
167,fast decay,short,200,exponential,19,,mean,3.9,3.9,3.7,3.7,3.8,3.8,3.9,4,4.1,4.1
168,fast decay,short,200,exponential,20,,mean,3.7,3.7,3.5,3.6,3.6,3.7,3.8,3.8,3.9,4
169,fast growth,long,200,exponential,1,,mean,6,5.8,4.7,4.9,5.3,5.6,6.2,6.6,7.7,8.2
170,fast growth,long,200,exponential,2,,mean,5.6,5.5,4.7,4.8,5.1,5.3,5.7,6,6.6,6.8
171,fast growth,long,200,exponential,3,,mean,7.2,7,5.7,5.8,6.3,6.7,7.4,8,9.3,9.9
172,fast growth,long,200,exponential,4,,mean,6.4,6.2,4.9,5,5.5,5.9,6.6,7.2,8.5,9.2
173,fast growth,long,200,exponential,5,,mean,6.6,6.4,5.2,5.4,5.8,6.1,6.7,7.2,8.3,8.8
174,fast growth,long,200,exponential,6,,mean,5.8,5.7,4.7,4.8,5.2,5.5,6,6.3,7.3,7.8
175,fast growth,long,200,exponential,7,,mean,6.3,6.1,5,5.1,5.6,5.9,6.4,6.9,7.9,8.4
176,fast growth,long,200,exponential,8,,mean,8.2,7.8,5.8,6,6.8,7.3,8.4,9.4,12,13
177,fast growth,long,200,exponential,9,,mean,6.1,6,5,5.1,5.5,5.7,6.2,6.6,7.5,7.9
178,fast growth,long,200,exponential,10,,mean,5.9,5.8,4.9,5,5.3,5.6,6,6.4,7.1,7.6
179,fast growth,long,200,exponential,11,,mean,6,5.9,4.9,5.1,5.4,5.7,6.2,6.6,7.3,7.7
180,fast growth,long,200,exponential,12,,mean,6.4,6.2,5,5.1,5.6,5.9,6.5,7,8.2,9
181,fast growth,long,200,exponential,13,,mean,5.8,5.7,4.8,4.9,5.3,5.5,6,6.3,7.1,7.4
182,fast growth,long,200,exponential,14,,mean,7.4,7.1,5.4,5.6,6.2,6.7,7.6,8.4,10,11
183,fast growth,long,200,exponential,15,,mean,6.4,6.3,5.2,5.4,5.7,6,6.5,6.9,7.9,8.4
184,fast growth,long,200,exponential,16,,mean,5.6,5.5,4.7,4.8,5.1,5.3,5.7,6,6.6,6.9
185,fast growth,long,200,exponential,17,,mean,8.6,8,5.8,6,6.8,7.4,8.7,9.8,13,15
186,fast growth,long,200,exponential,18,,mean,6,5.9,4.8,5,5.4,5.6,6.2,6.6,7.6,8.1
187,fast growth,long,200,exponential,19,,mean,6.2,6.1,4.9,5.1,5.5,5.8,6.4,6.8,7.8,8.3
188,fast growth,long,200,exponential,20,,mean,7.4,7.1,5.5,5.7,6.2,6.7,7.5,8.2,9.9,11
189,fast growth,medium,200,exponential,1,,mean,5.8,5.8,5,5.1,5.4,5.6,6,6.2,6.8,7
190,fast growth,medium,200,exponential,2,,mean,4.6,4.5,4.1,4.2,4.3,4.5,4.7,4.8,5.1,5.2
191,fast growth,medium,200,exponential,3,,mean,5.1,5.1,4.5,4.6,4.8,5,5.2,5.4,5.8,6
192,fast growth,medium,200,exponential,4,,mean,5.1,5.1,4.5,4.6,4.8,5,5.2,5.4,5.8,6.1
193,fast growth,medium,200,exponential,5,,mean,4.7,4.7,4.1,4.2,4.4,4.5,4.8,4.9,5.3,5.5
194,fast growth,medium,200,exponential,6,,mean,5.7,5.7,5,5.1,5.4,5.5,5.8,6,6.5,6.7
195,fast growth,medium,200,exponential,7,,mean,6.6,6.5,5.4,5.5,5.9,6.2,6.7,7.1,8.1,8.5
196,fast growth,medium,200,exponential,8,,mean,5.4,5.4,4.7,4.8,5,5.2,5.5,5.8,6.2,6.4
197,fast growth,medium,200,exponential,9,,mean,4.8,4.8,4.3,4.4,4.6,4.7,4.9,5.1,5.3,5.5
198,fast growth,medium,200,exponential,10,,mean,5.3,5.3,4.6,4.7,5,5.1,5.4,5.6,6.1,6.2
199,fast growth,medium,200,exponential,11,,mean,5.2,5.2,4.6,4.7,4.9,5,5.3,5.4,5.8,6
200,fast growth,medium,200,exponential,12,,mean,5.5,5.4,4.7,4.8,5.1,5.2,5.6,5.8,6.3,6.6
201,fast growth,medium,200,exponential,13,,mean,5.6,5.5,4.8,4.9,5.1,5.3,5.7,6,6.6,6.9
202,fast growth,medium,200,exponential,14,,mean,5.3,5.3,4.7,4.8,5,5.2,5.4,5.6,6,6.2
